ID,'roi_10_coords_-24_-39_-2_roi.mat','roi_11_coords_-38_7_-12_roi.mat','roi_12_coords_-39_-6_8_roi.mat','roi_13_coords_-41_-17_-4_roi.mat','roi_14_coords_-6_-88_-3_roi.mat','roi_15_coords_-11_-18_-19_roi.mat','roi_16_coords_-47_29_27_roi.mat','roi_17_coords_-8_14_-6_roi.mat','roi_18_coords_-14_0_3_roi.mat','roi_19_coords_-9_44_-2_roi.mat','roi_1_coords_-6_-6_28_roi.mat','roi_20_coords_-37_-20_19_roi.mat','roi_21_coords_-6_-37_27_roi.mat','roi_22_coords_-13_-72_40_roi.mat','roi_23_coords_-17_7_-10_roi.mat','roi_24_coords_-22_-46_63_roi.mat','roi_25_coords_-8_-16_1_roi.mat','roi_26_coords_6_-6_28_roi.mat','roi_27_coords_11_18_4_roi.mat','roi_28_coords_48_7_1_roi.mat','roi_29_coords_8_-69_23_roi.mat','roi_2_coords_-10_14_9_roi.mat','roi_30_coords_3_37_-16_roi.mat','roi_31_coords_38_10_14_roi.mat','roi_32_coords_34_41_-12_roi.mat','roi_35_coords_24_-39_-2_roi.mat','roi_36_coords_35_11_-4_roi.mat','roi_37_coords_41_-8_-6_roi.mat','roi_38_coords_36_-12_6_roi.mat','roi_39_coords_6_-88_-3_roi.mat','roi_3_coords_-50_-2_1_roi.mat','roi_40_coords_7_-20_-14_roi.mat','roi_41_coords_35_29_29_roi.mat','roi_42_coords_8_11_-6_roi.mat','roi_43_coords_25_-11_-4_roi.mat','roi_44_coords_13_44_16_roi.mat','roi_45_coords_38_-20_19_roi.mat','roi_46_coords_6_-37_27_roi.mat','roi_47_coords_6_-61_56_roi.mat','roi_48_coords_25_4_3_roi.mat','roi_49_coords_22_-46_63_roi.mat','roi_4_coords_-8_-69_23_roi.mat','roi_50_coords_6_-16_2_roi.mat','roi_6_coords_-38_10_10_roi.mat','roi_7_coords_-25_33_-16_roi.mat','roi_8_coords_-30_26_-5_roi.mat','roi_9_coords_-25_46_-11_roi.mat'
2041,-2.986128924,-0.066923096,-0.56142861,-4.251766735,-3.040416631,-1.175146308,-2.464062194,0.805785767,-1.063743558,1.630224115,-1.488884929,-0.898455694,-1.867696768,1.617011105,1.216207146,-1.034589103,-3.25263304,-0.381077864,1.137642669,-1.619806299,0.230700263,1.970928373,2.631432518,-4.170632753,0.722563511,-6.57846596,-5.583265484,-3.952194534,-3.166902096,0.55032347,-4.340590856,-2.627223679,1.717313111,0.477795043,-8.04129062,-0.916103557,-3.837571596,-0.818244828,-0.231432185,-1.071240145,-2.664650718,-1.618355851,-2.527364969,-2.862703327,-0.29046792,-2.3856511,-1.944697127
2042,1.230462592,2.825257856,-0.151681587,1.380517505,1.162686265,0.442626624,2.287472016,-0.024278897,2.850839383,-0.272240896,-2.081071087,-0.837893948,2.558908122,1.253455486,-0.784412395,4.892242542,2.041508241,-1.399238263,1.813181195,0.269226976,0.800033291,1.474333416,-0.90020211,-0.510212974,0.229173296,-0.773405439,0.966252572,2.035135148,0.631897154,2.039656386,1.034287725,2.186887577,3.565413119,2.898022708,-0.328338243,0.456251923,0.068735283,3.370026852,5.862351939,2.85405405,0.505023566,-1.378928135,3.206257318,0.764505383,2.296036942,1.20853173,0.37846385
2043,3.802130879,4.61966676,5.132086822,-2.118848822,0.628799974,1.987003404,1.301354311,-2.234861674,3.034941611,-2.253370041,0.594428512,2.422162862,-1.348070785,-1.86972457,-0.887387669,3.374908734,1.620140309,-5.64987499,-4.31035753,2.866530362,0.850166293,1.521676721,-8.563471317,-1.72104389,-0.197963501,1.212981384,-0.723850205,-0.33801085,-1.317027947,3.075326813,2.461428332,3.24996821,1.798782667,-2.699090029,-0.963657261,0.666414872,3.278959227,-3.702230931,-2.644823952,1.013427295,-0.61035327,-2.514672728,1.868238686,-1.633587154,1.34654357,4.072638072,-1.642870477
2044,-5.425654367,6.278431625,0.8443956,2.384979905,1.249311041,-3.723785926,2.74432877,2.035061397,2.975468291,-1.602500604,3.938078097,2.227795695,3.283072904,2.528795665,0.974912941,0.092598309,-3.876230316,1.176206599,-3.25060959,2.3542398,4.03225651,3.058413686,4.057325125,3.509993423,2.096257248,-8.412874514,3.163437054,0.118696626,-2.749649479,-1.117956851,3.619809119,-11.24042565,0.261998465,4.740579347,-6.400291012,1.966416454,3.15951961,6.457264892,-0.676185134,1.572896057,-0.015419263,2.351984546,-0.429847096,0.266902092,-0.679385688,2.738227401,-1.25507488
2045,-3.257487878,2.08310586,3.478314165,0.91382936,-1.500920175,3.959806801,0.635029463,1.147299951,3.413431963,0.075979301,7.749406824,-0.826534302,0.395000504,0.157208435,2.524101894,-0.58361125,0.70060356,7.351289485,0.231674877,1.19488106,0.780593908,-0.788790616,4.651480705,0.077501022,-0.893212988,-1.464342571,0.584283686,3.18394744,-1.550254,2.232027913,0.693073261,2.589353162,3.358191362,2.846666468,-2.709207647,1.873098778,-1.28360545,5.441861702,0.567784957,-0.946443998,-2.122619042,1.213469278,2.398174491,0.624824317,0.20621062,2.878721203,-1.579799863
2047,-2.827873483,1.481670055,0.922010922,3.885132694,2.609778646,-0.416102678,1.63691379,2.582653094,0.106769909,1.479668962,0.158227363,0.168499763,3.886273143,3.020771579,1.496924941,1.684372363,4.248024621,3.162943923,2.85605325,0.959685626,2.82569708,0.425484161,9.429980457,-0.16719174,1.87052487,0.517516986,1.118067805,0.677618793,-1.393821634,3.479532738,0.611007789,1.501666227,1.667385452,6.466606939,-2.613781713,3.816800747,0.187400113,5.714173401,1.391948226,-0.531331647,1.049108942,-0.406493197,3.535490946,0.27252278,4.734583991,0.266367381,1.779578462
2048,-5.454643224,2.443630029,10.08196367,1.630871907,6.221221585,0.842404696,4.59063395,3.416785748,2.590167859,0.04734193,3.450043224,7.365889464,-5.394496522,-0.494901639,3.172681466,-1.48554151,-10.06467239,1.128396197,5.979361156,0.347255146,-3.847644694,1.922606903,1.05259537,2.624109954,-0.685302333,-5.25563534,3.606833573,0.918675634,-0.674270148,11.33625953,4.028621631,-3.566878362,-1.00506343,4.242824799,-2.633505993,0.578068198,0.093356047,-3.49576489,-4.107818486,1.189320938,0.063178327,-3.662550296,-7.67872365,5.710134487,2.015883765,5.739039668,-0.515352011
2049,3.89341511,4.251933965,5.202090447,0.923864315,1.69472495,1.948274323,0.181550766,1.94095632,0.848946365,-0.899306675,0.4572685,-3.006294925,2.034757433,-0.585138195,-0.203445001,0.704293279,-3.786836088,4.401139807,3.177968135,1.346579185,2.189760164,-1.996770829,2.85527949,-2.253280174,4.666156639,1.849940237,3.979049913,5.398752977,2.391682767,10.18947028,5.265816257,2.248751425,0.542368964,2.344405987,3.411547174,-1.468388806,0.24486248,3.493134869,-2.136105748,0.138830868,-0.4717967,2.518685402,-1.98191655,-2.626353242,1.404452722,1.349916357,2.395474508
2050,8.776897076,1.990378674,11.43702974,11.08445371,9.074783916,4.236555037,2.896676591,3.701468253,4.844652978,8.491765376,-2.819116002,0.749798547,5.926650915,8.183920626,2.080232047,3.106297764,14.51177075,5.345791481,2.860439906,7.344739045,3.299420969,8.264505892,12.86148846,-3.782556317,3.680422282,13.85476159,2.343321064,4.183839104,6.719852194,6.66390929,10.40149468,7.660289695,-0.40351382,3.957374585,8.988139655,7.027248425,3.153201719,3.13544579,1.849778716,3.180146785,-0.384775734,2.485078607,10.74040948,0.288497855,0.282251747,2.013201259,2.945691819
2051,0.239858023,0.361323409,-2.347290021,-0.423227086,-2.152855073,7.914617542,-1.747096884,4.702429534,-1.535355327,-1.574903429,1.638999128,1.929649897,-2.3788615,-3.309512583,-0.254388634,-0.868296354,-4.270288869,1.74922875,1.259685975,-1.622027899,-4.028448441,1.157378428,-3.934511274,-1.533507775,1.96135448,-0.793451773,0.059720726,-0.493332293,-2.071583438,-0.07718957,-0.720051005,4.753195724,-1.623348194,2.867326041,-1.340482152,-0.265571114,-3.082111931,-3.97366284,-1.73623028,0.324083823,-0.845518662,-3.715971728,-1.899487926,0.396247776,1.234888155,-2.058454183,1.463907157
2057,-0.147491018,0.349140073,0.558106066,0.288846535,-0.524924138,-2.41596056,-0.028761103,2.233693875,-0.172791572,-2.314313806,-4.610566853,-1.386948037,-0.000327819,-1.206011973,-0.006967368,0.551986168,1.340749102,-3.180119644,2.987245104,0.251625379,-0.021028177,-1.471534787,-0.327413507,-0.118351281,0.33493945,-0.185740516,1.365025826,-0.940927244,-0.575554939,5.067918865,0.605807149,-4.478569169,-0.463952827,3.038374932,-2.967632598,-0.092506384,1.170416469,0.066242236,1.808779888,0.073307934,-0.323097094,-2.542385308,1.805727907,-0.929439588,0.589986982,0.661135046,-0.412655854
2058,0.426710015,3.983050819,-1.363041444,1.566986773,0.392151437,3.598501258,1.519598803,2.463337948,4.195884972,4.841551022,11.81717588,0.643026139,7.274000455,1.947972798,4.046305717,-0.044630234,-2.681746902,6.784845126,3.319844994,-3.440655656,2.559975373,3.458939784,7.306421399,-2.022894914,1.007060739,-0.430412562,1.121256899,0.044102962,-3.208017307,2.979584823,-0.267661931,3.580484624,1.039424355,4.640449459,-3.051401355,2.744515834,-0.431006132,7.864207774,2.000302816,-0.21968108,-3.384612416,2.108119836,0.908283748,-1.416633539,2.298959596,4.987100737,0.956868907
2059,2.36926137,2.651067739,5.312496902,0.941053642,4.803674893,-2.689583137,4.215696082,3.228803831,5.401419053,0.241047576,9.774075495,2.211478969,1.919122871,-1.122180417,0.521569042,2.567365355,4.8926798,6.777563299,-1.718241901,-0.013755834,2.127264794,-0.228393999,4.938302308,2.724937872,-0.125854952,1.892733694,5.72916074,5.012359932,2.798994068,2.566568555,2.338945315,-3.147051578,-2.770916634,2.034632055,2.823929288,3.623383571,3.541799229,2.194310043,0.831696584,2.690332234,1.370468563,2.744083095,7.050096968,5.622842216,1.591054559,0.909792968,0.170048237
2060,7.544971066,6.106767893,4.15353691,4.740238573,5.912784591,2.123121618,2.587619712,2.938188925,2.669354507,3.555298691,2.92841878,8.758908472,7.361934866,2.416066951,0.271359519,3.083456883,8.764463975,5.159343803,6.22551999,3.345768749,-4.099619058,6.169370049,8.336218238,10.07255988,2.77934616,8.175126641,3.837255556,1.146442915,4.756329786,8.047450341,5.248154184,-0.989485482,1.294580839,0.980569707,-1.813636254,0.961489662,2.165708639,10.33304931,-0.623113439,3.594552139,-1.043042221,-3.213719864,3.247236442,0.905009339,0.764742381,0.994325853,2.425135369
2061,-5.132215028,-1.897502506,0.009209418,-3.092873859,5.026571571,-3.961551919,-2.074202638,1.590308817,0.400405638,0.171578746,4.876732322,-0.141214595,0.196554576,-2.529584478,-0.854792419,0.420109678,-5.571580919,9.348344578,2.955169217,-1.165311653,3.882772474,1.104876858,0.772060603,-1.631081939,0.418633233,-2.876548794,-0.925850276,-3.185472694,-1.071087684,4.36303925,-0.516425426,-7.325262851,-3.778319639,4.089501796,-6.726529999,-1.213934552,3.155091986,4.281358898,-2.813970569,-1.117469458,1.207560047,0.538924336,-3.316315196,-0.222413046,0.929010291,-0.035337058,-0.476110543
2062,4.310674666,1.837082107,6.12918463,1.282116167,3.729395867,5.302592508,-1.513680278,0.862720087,2.203063155,-0.849779835,-1.377658558,5.707242756,3.076438322,2.637096752,-0.012349959,1.400753528,2.103343549,-2.230040695,1.967716963,2.202245114,4.444290017,1.63684247,1.297602922,1.910578506,0.985421785,4.478385837,0.336066314,1.283213262,0.671396234,8.553385123,3.284135946,3.055016842,0.055771618,3.84935747,6.102071974,2.383421127,-0.498185594,4.33178788,3.330214562,1.886578927,2.718135342,3.272388705,3.0280937,8.983284563,2.346754203,-1.77390108,1.074573902
2063,0.995289454,2.086520386,0.647241329,-1.368730217,0.616922117,8.98130796,-2.333468412,0.404711393,-0.726354229,-0.168914535,7.92939781,1.434080051,-3.193397897,-0.053830025,-0.309773303,0.405813706,0.710544505,6.533572976,4.229596867,-1.423651065,0.461480096,2.258659837,2.998810112,3.668498213,-1.113269871,2.521895452,-0.12942371,-0.256844051,0.247617197,-0.72463014,-0.290438127,10.44451177,0.001143109,1.775201181,-0.91431032,2.72766588,2.032379722,0.355802961,1.201408758,0.267991541,-0.491361221,-1.53720139,-1.502148146,0.689260024,1.837539537,0.009968947,-1.345421986
2064,-1.825807895,-3.297667423,-0.930306845,-0.652916264,-0.89795057,-7.251282221,0.298798404,0.009076562,-1.799989779,-0.450960895,-7.525201617,0.053607359,-4.490786151,-0.25674088,0.321937787,-2.110427478,-1.60562246,-5.257908081,4.010597758,-1.920250579,-0.895948523,-0.169805533,0.534354046,-2.118594733,0.437559785,-0.027079634,-0.199283531,-2.13913155,-0.941474196,0.331050513,-1.737153829,-7.666550602,1.466495599,2.073814054,-2.319510513,2.451335945,-3.606475872,-2.639759316,-0.383363638,-2.882104161,-2.361145308,-2.410054305,-1.932276287,-2.226035159,-2.059850593,-2.330588321,-1.515723601
2065,1.61513299,0.998311413,2.261759277,2.487420177,3.073273667,-9.808461536,4.79497693,2.772868658,7.534132978,3.45628073,-2.06135111,2.611481192,1.759816686,0.403716069,0.600285047,0.984623701,16.1575326,-3.306682602,6.125664343,3.920812733,-4.814681216,6.015791579,2.172066376,6.691421682,1.704054772,0.635509618,4.119067465,2.941987941,5.69436027,2.97387802,1.870597095,-6.04998123,7.444086972,2.345973239,8.743295492,6.432677626,5.303947672,0.698581209,1.872545571,6.92580294,1.922967148,0.603427947,16.87639387,3.500465771,2.60369108,0.648600423,2.744250988
2066,2.156385761,6.449617159,1.90674192,6.036433076,0.333457002,-3.163709706,-1.271712947,3.816694323,3.391439149,2.449834057,-1.015881798,2.468147258,5.376932438,1.672193148,1.432318407,2.313834046,-2.756777257,4.13623033,2.870407752,2.636448929,-0.779568922,0.236884609,1.688147143,2.431940252,1.046609294,0.960765012,3.381491339,0.794716376,0.291476916,9.454342867,0.337756935,-3.225885101,-0.433774578,6.6956184,0.776669918,2.660075029,-4.968885086,4.739113054,-0.953573624,0.14954391,-0.944690732,1.628546734,-1.035541642,3.561466164,3.891398272,5.388329294,1.208304184
2067,4.014337908,0.286449089,5.338796072,0.284521409,5.62490654,2.027595219,8.196304399,-1.580474516,3.108579742,0.231219304,4.769134179,8.647202426,8.717722292,6.854720311,2.182896009,10.52462775,-2.365822195,-0.013723681,0.065818986,5.896119439,-4.655473047,-2.582496846,2.679442167,0.802646943,-0.098709343,-3.694063125,5.172936058,2.075518006,0.585463739,6.471681345,3.513910592,-4.422763427,-0.863587536,3.093084934,2.26374724,4.682140764,3.640171711,8.201005325,7.385718149,-1.489563707,1.751502962,0.184659945,-2.071308527,5.403849161,1.443279553,4.434169003,0.818237207
2068,4.184499555,1.387881721,3.054809381,-0.882407881,-2.867072635,2.277944474,2.923070709,-2.842799655,-2.381900148,-4.739025232,2.506503055,-1.608425505,-1.271792807,0.168925413,-2.594281623,4.235464552,-0.946465008,5.509530004,-6.351897277,0.760187656,-11.884764,-2.112479795,-5.53140378,-1.758011872,0.409843715,1.50235128,1.081557075,-1.804651103,1.006737224,0.985429964,0.707356434,5.715420363,1.384890439,-4.52073888,1.138766221,-1.674425703,-0.013080256,1.614224729,-0.700139588,-1.599550254,2.400661285,-12.67074207,-0.112122014,1.49104417,-3.174409705,1.639663701,-3.396674265
2069,-1.880890791,-7.992377316,2.611108417,-5.541250361,0.550382916,-11.21585725,2.392832789,-1.63826916,-1.548942305,1.79685846,1.30129487,-0.38062998,3.019600772,0.570108451,-2.466033512,-0.801113363,7.680891939,-0.631423395,3.32573631,2.209977848,1.66954426,3.680152171,3.905419409,0.275333838,1.194299733,-0.432513158,2.707754614,-3.878509142,0.476506338,9.11435965,-1.575215262,-11.19694246,1.503276245,-0.360355598,-2.38468702,-1.678516208,-1.387225966,1.124598426,2.630009351,0.78709066,-0.032138319,3.210311793,7.819413356,0.714629657,0.554870239,0.893390282,1.750809014
2070,-5.466074254,-0.35510285,0.634949073,1.888018876,-3.399535838,-9.790324462,-5.165820492,-1.150337934,-1.806579836,-3.428561607,8.201486448,2.09612603,0.401928871,3.369503134,0.983245366,1.716839713,-11.58987932,-3.47418491,-3.773837392,0.237229864,2.351409025,-3.877895541,-2.843207479,-4.407752037,-1.002782022,-3.120760236,-1.943787866,1.980849926,1.248102007,4.17526357,-2.863774646,-12.27619882,1.401045478,-4.036183897,-3.676199317,-3.833545451,1.58395888,1.145371743,0.828018002,1.094265503,-1.789818198,1.095521178,-8.204944312,-4.333550963,-1.061701253,-0.185831866,-0.760399721
2071,-1.377225793,-1.597493301,0.690094683,-1.649041244,2.652431305,0.853433429,4.168757835,-1.414290714,0.088575866,-1.119079147,2.736995864,0.452360461,4.743265454,0.00056108,1.323723707,2.385049373,-0.090611971,0.924586945,-0.300388082,-0.325366834,-1.844539523,-0.643593631,-5.131782353,0.128370729,-1.269934137,1.016005506,0.019863108,-0.461095321,-1.283167739,1.310663911,-3.358968848,1.999388941,1.079166778,-1.672651652,0.673285526,0.508296796,-3.613865927,0.910686424,2.148001916,-1.42183234,-0.699091042,-0.269999637,-0.511620952,2.181835606,-0.14772723,3.645086611,-0.670007239
2076,-0.72564169,1.264622838,1.677414207,0.591604088,-2.746754777,1.080277058,1.092763619,-0.319932219,1.290898038,-1.042135951,5.440590611,2.941175689,-2.597933691,-0.194230987,1.923561312,-0.233572761,-0.636634479,2.077841875,-2.063540985,-0.743004049,-1.516103613,-0.6934961,2.3807915,-2.097287547,-0.798028212,1.118060376,-2.205498862,2.499056048,1.577724738,0.829765129,0.52144497,2.912214481,1.143024072,-0.440871343,2.440527479,-1.455638132,1.627779746,-2.14603774,-2.619721268,-0.405861443,-0.92899021,-5.082898732,-1.00164515,2.454475885,0.619182887,1.083198242,0.721523729
2078,8.892573634,4.687401167,5.314694851,5.840291423,-1.669075135,-1.348349329,-1.583934074,-0.944203288,1.848855478,0.312616268,2.643855448,6.67393208,0.573751698,-3.658477772,-0.286210446,-0.952599515,2.254345713,3.096826646,0.956853677,8.000607533,-2.17687618,-0.438953014,2.812691361,2.08776591,1.266473929,5.824190179,9.191986207,6.362759495,7.438446634,3.532308992,6.593800734,-1.703381848,0.058344823,1.619334177,4.055413626,1.154712876,1.130211122,0.48619935,-2.635278328,3.901633097,-1.959817614,-0.73215861,1.576994946,2.438230902,1.014308277,1.75469859,-0.333692395
2079,3.072436457,-8.800617804,11.22230841,-2.284621518,3.644040097,2.28815721,4.631239217,-0.405814955,2.830866196,2.486042724,2.337196312,13.09284487,9.423117389,-0.105293494,0.786185221,7.51408737,3.677733378,7.469480026,0.045038334,2.913020855,0.040519487,-9.355429978,-3.467563361,0.307506886,2.501741473,6.268386341,1.968124568,-3.341637023,1.91131045,4.001172321,4.326306782,-5.459017673,-5.257884071,2.498364319,-3.363681952,-5.642440721,1.510189952,4.805962718,2.662864498,0.968722001,5.590255529,1.37070664,2.557708993,1.028507102,1.805511466,0.073449387,2.911533773
2080,4.688726558,3.298696441,5.672623529,1.765282886,7.474529835,-1.310231515,-1.030480625,3.016290246,2.522967617,2.841013608,1.445031337,2.821850033,8.685388356,1.807522351,1.80973982,-3.417611977,5.259082599,0.583260936,-0.343026742,4.698775047,3.198860308,-2.865906977,6.879955292,2.860459696,0.777952195,3.774267047,1.803148921,2.431366654,0.143462604,6.10807513,8.165062468,0.860474538,1.457484546,0.346545718,1.102591368,1.657515801,-1.139581298,8.964600793,-4.049200382,3.721075657,-1.506496735,5.780211866,8.127725278,1.109342514,0.760555987,1.826355516,1.420168303
2081,1.495893184,3.844777258,-0.069660688,-0.150378183,7.251440309,-2.123612433,-1.803923742,0.561674536,0.961577783,3.711938212,-0.613523139,-1.859387421,3.159976961,1.464207696,-0.487600416,-0.182524175,-1.497032811,0.376009959,3.152101476,-1.669532365,-0.324231059,0.320498055,-0.31088838,-4.269593239,1.422414787,0.030568542,0.510493448,0.805908655,-1.469401577,2.730004013,-0.961167968,1.210978092,0.922122921,0.80064243,-0.476041805,0.424560842,-4.321407666,4.378585917,2.499064316,1.209214759,-0.349187402,-1.929546467,-0.17181592,-2.26156929,-1.213562451,-0.52735924,0.970968888
2082,-2.184337698,5.652851001,-4.132736436,1.507794722,2.83718465,3.258362267,-6.990514347,0.898142781,1.002973231,-0.365053456,0.808849087,-2.270130426,1.407277689,1.046195709,0.674174304,-0.169183153,-1.148039287,-0.244372123,-3.00750745,0.593449251,-0.784104958,-3.251677271,-4.423942834,-2.213846727,-2.993488211,-4.03977779,0.638865589,-0.338749621,2.197797859,5.316427996,-2.952618091,-2.968018752,5.205840241,-0.871207069,-1.020633421,-2.022239399,-3.093037146,3.69690255,-0.023002038,0.325003305,-0.635714858,-1.496575294,-1.342415929,-6.242822587,2.984179454,-3.236228672,0.742486304
2084,2.726901356,-2.440569681,0.95449764,1.405917149,-2.62832055,1.999841083,0.890119006,-2.11980218,1.026199407,1.448735461,-0.643970474,2.166035437,1.776290448,-1.244299726,1.940877573,0.409759464,4.942046708,1.644799941,0.197061972,-3.528941161,0.35670032,-0.951034889,0.685643125,-0.641760282,1.430099606,-3.004960373,2.279185666,0.411740425,-0.30676751,3.095613098,-0.900833016,0.133928476,-0.117713279,0.785223755,-0.426443378,2.488230126,-4.84274292,1.225376013,5.759209509,3.176220352,-0.057947577,-0.22190921,3.742979972,0.072753266,1.18403665,2.020076595,-3.306089878
2085,-0.749265343,1.045570748,0.314211185,0.646509474,-3.536204931,0.147229859,0.870944816,0.597356241,-0.139654396,0.725312401,-3.079148084,-4.189511613,7.280216881,-1.053337303,0.584047735,5.047584529,7.03661028,1.505966386,0.587349637,0.217012894,-1.703110794,-2.535875126,1.691882923,-6.076048526,0.057533128,1.965161046,1.438738337,0.802382284,-0.71439311,3.437423931,1.056344828,-0.884475028,1.707701443,0.495849068,1.821625487,-0.474954166,-3.948185346,6.053193628,3.346047499,2.142507835,2.595769476,-3.573557784,6.448165406,-3.761398471,1.724939497,-1.621625342,-0.181104586
2086,-6.083882408,0.164431376,7.495011208,0.520928019,-1.771193025,7.402538363,2.070596461,2.198550482,1.930541664,0.234598664,-0.549899273,5.343109889,-1.636602741,1.572578283,-0.403641692,1.651510799,-1.611884806,1.432590095,4.69610169,-0.671655265,2.039508742,3.897166314,1.767376602,2.691302299,0.194096999,-0.789529415,3.279806741,1.230453118,-2.265900832,6.399614575,3.546852229,4.519376449,-0.642267685,1.555284986,-1.329217974,0.581493287,0.927168672,-5.829561095,0.727873023,4.161018733,-1.011796924,-4.169697707,0.400173743,3.158047997,0.538745325,-1.884538756,1.284291664
2088,0.030327528,1.745119683,3.396505152,2.370986311,4.037510756,3.300714182,0.481619273,0.016739018,2.874420914,0.905196494,-7.600970085,-1.082839715,-1.264390038,0.883163438,-0.042261511,4.038943033,5.015892602,-8.423687309,0.887806226,2.293563772,2.818640503,1.049995066,-0.388442568,-1.477985588,1.028560392,4.61074394,2.89152433,-0.507782964,-1.108456315,6.763517461,0.08407088,4.810476545,0.040514725,2.600384619,0.385231121,2.482161495,0.146424908,0.095313518,3.103519356,0.797516311,2.392524914,1.826577285,6.123700763,0.451006401,-1.006529954,-0.361919063,0.699611699
2089,-5.100536217,1.00818699,-3.747351492,1.247441918,-5.60425786,8.616481067,-0.200332672,2.191469282,0.893643096,2.44840583,2.528586207,-0.06875959,-0.819206842,1.707072971,1.15159722,0.006713275,-2.412215366,3.998927935,-2.695434078,-2.528621124,-2.450848323,0.403817804,0.131706864,-1.85213568,0.89010051,0.780320188,-1.3080426,1.741343187,-3.896934723,3.499789214,1.899054249,6.809514362,0.432042936,0.985350762,-0.734047085,-1.215875479,-0.479289212,-1.957235976,-2.444566773,-2.19755762,-0.420906864,-1.964521658,-0.087110866,-5.865734756,7.609843952,-0.031682749,2.797317515
2090,-1.947430853,3.879476891,1.253108718,1.240856959,-5.450346453,7.500027518,1.342368958,-0.41775588,0.523187564,3.658718724,3.643372344,0.55636969,-0.903108859,0.100011664,1.616186653,-1.443814063,2.924827885,8.305086757,-0.982092192,0.026616303,-2.745280955,4.562977001,-0.825610384,3.914884459,-0.729556661,2.460208701,-0.555420067,1.077023685,0.230785287,-2.402184068,0.929993675,6.042634073,-0.960345017,0.667905622,0.781856083,3.399943994,-0.137408502,1.50343908,-4.257895073,1.032764652,-5.405526521,-1.456375048,6.807291773,0.789530942,0.710507958,-0.692558795,0.27114211
2092,-1.874088236,-4.734510938,-1.733601034,-3.0534378,-2.303823253,-2.110760133,1.814639729,-0.814491332,-1.617640424,-1.899553901,-6.788540856,-2.912409847,1.109425774,-3.648446725,-0.123175793,-1.300660544,-1.0291602,-7.286912234,-1.794068281,-1.88345738,-5.759290108,-1.410298289,-4.440953135,-2.530566113,-1.20117386,-5.873904074,-1.857403475,-2.773678271,-1.317793178,-3.552880953,-0.994497528,-10.70144122,-0.654784443,-0.947577531,-4.412482483,-4.604016229,0.126308874,-0.361623639,-8.497946987,1.354061762,0.696271109,-6.889144872,-0.189175641,-1.17679589,1.413615637,0.114017138,-0.635214368
2093,6.741825508,10.63467849,4.071797254,2.066418002,-0.897897233,6.883218056,1.936459303,0.163004166,0.394236042,6.367902788,-3.696933731,-1.07477207,3.751172714,0.507177033,4.568753263,-1.220382019,7.38368716,1.100137656,-1.929142483,1.676028724,5.00203464,-3.479703496,5.65715301,-1.900495578,-2.113362014,8.666075459,0.997159011,6.318804007,3.301197556,9.055274047,1.98702478,13.19145548,3.328030371,1.532113113,8.326982201,2.228721139,-3.056744785,5.970456285,-0.598953963,-0.924683732,-3.148769385,3.950556874,3.786009761,-0.547214659,0.749089022,3.883228497,-3.532247941
2094,1.368354411,0.441162518,-0.737558134,-1.339377974,-0.095968325,1.842964429,1.157112075,3.106584655,0.974768277,-0.437058257,0.370093784,-0.465525817,4.334575016,5.271776398,0.024777838,0.04849396,3.320122523,4.659921753,1.182778144,-1.905653178,0.119624275,0.959963719,3.111356378,-0.05021856,-0.529601026,1.993866999,1.407546897,-3.299236141,-0.172479727,9.756962639,-2.533847048,3.831337425,2.942407317,2.844679756,1.540175402,0.658018477,0.018869421,7.158845318,-0.638517843,-0.611740194,-0.568726053,0.186964375,1.585848511,-0.27556236,2.941073645,3.518483146,0.10765288
2095,-0.164623816,6.131887501,3.476506352,3.94161904,4.168045048,2.802502962,0.997879174,-2.303563838,2.6235466,1.382473266,3.934801497,2.457921096,4.244452817,-0.24513002,-0.520665413,1.942545053,-1.063091508,2.952298271,-1.352638188,1.177313173,0.54589337,2.971800579,1.472637549,6.058921706,3.076068763,3.31180952,2.169251192,4.693291498,3.576864191,7.929771303,3.296244743,9.417258204,-0.836362928,-1.306323853,-1.014425042,1.634616818,3.831038142,6.541938736,0.34447223,1.463787115,-0.342602338,2.683715858,-2.900731566,0.338809458,1.441531831,0.804691723,0.721120888
2096,4.015468383,0.098946642,-0.537202878,2.609415724,4.511370404,0.220604364,0.684130832,1.774913313,1.709962857,0.928914449,-4.483946535,0.064186732,-4.024309058,-0.703029131,-0.598053347,1.876528281,3.110579136,-0.99341346,1.665673273,0.259804125,0.164247627,2.545137869,3.25254938,3.471322428,-2.76564045,4.43544476,0.144731429,1.668561973,2.491770277,6.997932432,-0.096135449,2.003305438,0.403016921,2.331676749,3.278814977,-2.153348462,-0.864716682,-2.318878602,1.610631537,3.548735761,1.516380517,-1.857110062,2.837599116,-1.985858916,3.337555775,1.383558477,1.861612168
